,clusters,x,y,Cluster_count,Fx,Fy,magnitude
1389,1388,2254.131785714286,829.9561785714286,28,-55029.619,-27953.45525,61722.3997240784
1390,1389,2342.4328455284553,797.4866260162602,123,-40301.35862,168389.03117,173144.6370090309
1391,1390,2379.6374242424245,855.1737424242424,66,-111617.78460000001,302658.2676,322584.1855789667
1392,1391,1980.9338983050848,803.0102542372882,59,527.3496000000006,3864.7419780000005,3900.554852471058
1393,1392,2461.611531380753,696.2501422594142,1195,-710780.916727,2609638.1888,2704703.4935509325
1394,1393,2240.7125,1010.3145357142857,56,97277.48548,18615.4872,99042.6450828378
1395,1394,2232.0183870967744,908.0577741935484,31,61454.7794,105067.11905000001,121720.12740943686
1396,1395,2239.7741935483873,961.943935483871,62,79462.8803,177079.9005,194091.83523956392
1397,1396,2151.344285714286,797.5315476190475,42,43416.081099999996,-6268.1687999999995,43866.2289031901
1398,1397,2060.8701960784315,859.4871372549019,51,2554.169690000001,68842.32453,68889.69029905094
1399,1398,1960.3637423312882,878.4255828220859,163,-6046.004469999997,115165.32874,115323.92255661238
1400,1399,1963.3822972972973,932.6697837837837,74,-40990.998999999996,-3590.209899999997,41147.92347305096
1401,1400,2176.839130434783,904.3591304347825,46,44374.396839999994,61432.39522,75782.75712442824
1402,1401,2910.240909090909,599.1759999999999,22,-26522.7133,-16682.0787,31332.827362799395
1403,1402,2085.1932653061226,889.4096734693877,49,-48343.262619999994,70966.69898,85868.17457512545
1404,1403,2146.3144578313254,873.5677831325302,83,-83244.93909,96122.050728,127158.04544052262
1405,1404,2862.4602586206897,626.0965603448276,116,-28931.18619,-35141.756499999996,45518.749810003996
1406,1405,2593.130650406504,743.2831544715447,123,-11200.523100000004,370982.55382000003,371151.5956540169
1407,1406,2677.177281553398,579.5762621359223,103,-48003.2502,-8649.716500000006,48776.32238385928
1408,1407,2512.736693548387,609.27075,124,-20662.025410000002,-84496.20866,86985.79523093265
1409,1408,-317.2234615384615,-1055.57,26,-92951.4143,27567.0292,96953.11505714449
1410,1409,2624.2982113821135,668.1509674796748,123,293351.7284,51461.02126,297831.28321986186
1411,1410,2585.3617647058823,501.25676470588235,34,-13029.414,7739.27525,15154.60361008029
1412,1411,2696.1544444444444,663.4414444444445,27,21083.9359,11401.462200000002,23969.26559853968
1413,1412,2780.6808173076925,677.1551201923078,208,-21048.392719999996,37792.587400000004,43258.692750498
1414,1413,2584.7233333333334,624.2800416666666,24,-59791.998,33784.170600000005,68676.43852124183
1415,1414,2594.4294907407407,573.6844027777778,216,56579.423630100006,99429.452806,114400.3813962825
1416,1415,1493.2372538860102,-64.27928860103627,193,-29824.011164,36064.2804,46798.54658726296
1417,1416,-527.5322682926829,177.43460975609756,41,-9193.45938,23283.9096,25033.18081332618
1418,1417,1232.23,-213.71398333333335,60,-1622.929099999998,11566.852100000002,11680.152668818215
1419,1418,1464.0610227272728,781.4917727272727,88,37576.32924,147991.9739,152687.93291537862
1420,1419,2034.5713333333333,430.8512205128205,195,-144557.4511,9369.763270000003,144860.79225333795
1421,1420,-1624.6195238095238,-124.83742857142859,21,-187676.35,324.9949999999924,187676.6313931293
1422,1421,-952.6008444444444,151.24839,360,-926959.43874,292503.735751,972014.5248387323
1423,1422,815.2744,-1592.0806666666665,30,17628.4824,35226.65541,39391.377776132584
1424,1423,914.6911754385965,-1618.7575438596493,57,-1057.4909800000016,13470.774000000001,13512.218149950711
1425,1424,776.4724676165803,-1731.7701943005181,772,-901294.42007255,578583.38922,1071023.0482745068
1426,1425,-589.6944444444445,-1290.4433333333334,27,126058.44870000001,186275.2524,224920.4351439287
1427,1426,-715.1491320754717,-1282.666320754717,106,5823427.37804,8333969.47173,10166973.668847255
1428,1427,-641.3781785714285,-1294.1485714285716,28,638048.0157,4796652.811,4838903.125669381
1429,1428,-2347.1276315789473,-315.79400000000004,114,-225901.58784,-280569.06022,360209.00174949435
1430,1429,-1748.293777777778,-698.2945111111111,45,-384233.296,-187253.12350000002,427432.98657863296
1431,1430,540.6130967741935,740.5405806451613,62,-7816.770599999996,-11683.775000000001,14057.471353826382
1432,1431,833.5170087412587,933.5472342657343,572,-158305.17884,302143.1876887,341102.6759118922
1433,1432,547.8626328460876,881.6916044711952,1163,-336903.71218669997,244073.13413,416023.8047146097
1434,1433,-50.69168387096774,-625.993064516129,31,1158.377910000001,55649.558,55661.61284923156
1435,1434,-505.56736734693874,345.92267346938775,49,7101.2592,50840.3447,51333.89261920824
1436,1435,805.9169166666668,-394.5891888888889,180,-189854.05627,64882.144700000004,200634.63156455336
1437,1436,-2261.458364312268,-555.571375464684,269,-649910.9450000001,1047792.0668,1232985.1790187135
1438,1437,-2327.433120567376,-438.2722056737589,141,-578171.09829,280089.44372,642442.1494432349
1439,1438,-2210.4423076923076,-461.90206730769233,104,14796.5719,-53215.736399999994,55234.52851782256
1440,1439,-2151.63,-483.47996923076926,65,-28960.928,3978.283660000001,29232.893998039384
1441,1440,883.76804,354.37595999999996,25,18421.337,9850.0259,20889.439128378715
1442,1441,-1172.8545833333333,-541.9575,48,-62797.895300000004,-112826.02590000001,129125.0857676278
1443,1442,988.1688,-168.8025,40,-76916.32247999999,141379.6426,160948.20286524197
1444,1443,1884.4803508771931,233.11417543859648,57,-15378.0231,9300.200110000002,17971.569674076265
1445,1444,1658.1925925925925,1189.9159259259259,27,-22642.5239,-15266.0437,27308.166888540523
1446,1445,1933.9213043478262,1264.3178260869565,23,23261.0864,5145.760499999999,23823.45465358929
1447,1446,1612.4024,1244.8644,25,-7435.499739999999,168.2575700000009,7437.403242624563
1448,1447,1569.172075471698,1265.678679245283,53,-36793.1013,-11321.14371,38495.46204651315
1449,1448,1903.8369047619046,1364.2775,84,171005.0977,-98917.9794,197553.81567554036
1450,1449,1708.4838461538461,1534.6490384615386,52,64431.9477,-23869.441699999992,68711.1790867049
1451,1450,1811.0022112211223,1640.5185148514852,303,-101539.71253,-28459.02744,105452.49861196136
1452,1451,1731.1764383561645,1617.4476712328767,73,-49163.5442172,49477.6288,69750.19592565435
1453,1452,1843.3203703703705,1465.9709259259257,54,-139916.3792,46248.0727,147361.7229707317
1454,1453,1559.0016,1570.148,25,-31650.6616,-30537.241719999998,43980.535599096824
1455,1454,1609.5854000000002,1561.7348000000002,50,-12337.1311,22106.3668,25315.928915896595
1456,1455,1648.32,1591.6877777777777,27,38155.615,27030.754394,46760.16081170995
1457,1456,1949.5722875816994,1125.1883224400872,459,-232642.82372699998,-130445.584306,266718.45436078426
1458,1457,1862.0853012048192,1511.5224096385543,83,-212460.2466,37796.38587,215796.02213703282
1459,1458,1768.1521052631579,1492.0786842105263,38,12924.035,21722.0826,25276.06680562559
1460,1459,1786.6463265306122,1533.1291836734695,49,-170375.82868,-229657.9055,285955.72481949657
1461,1460,-760.5886013513514,-1677.9731756756757,148,-118511.82457,-175347.99491,211641.13938898515
1462,1461,-830.1033529411765,-1605.7076470588236,51,6789.428800000001,-35366.0159,36011.82339273203
1463,1462,-878.9062432432432,-1661.8354054054055,37,-17388.24271,-62283.3981,64665.0807115011
1464,1463,1788.2806451612903,1430.5429032258064,31,-1108.0220999999997,4371.3029000000015,4509.545655344542
1465,1464,1674.8727272727272,1282.703181818182,88,-50897.31635,-72438.24341,88531.55324492158
1466,1465,1736.8239316239317,1333.2754985754987,1053,-527795.21915,-420677.158604,674934.8599151858
1467,1466,-112.336,354.95914285714287,21,-49205.2197,-60575.61294,78042.03052703053
1468,1467,-1974.3596226415093,150.22219811320755,106,-52673.219320000004,36586.87458,64133.200645730074
1469,1468,1891.0603333333333,1040.771,30,55759.4966,-25760.2869,61422.421331755744
1470,1469,1448.083120567376,1031.858865248227,141,-177197.05265,48016.27377,183587.46693225674
1471,1470,-1067.5970588235296,94.28652058823529,34,-377156.8785,156689.65790000002,408410.2837743962
1472,1471,454.64826780626777,-1752.2735042735044,351,-322352.2008,-231288.8513,396743.5873410899
1473,1472,-35.24344202963801,-727.607923076923,442,538013.1468400001,52447.44295999998,540563.4841956326
1474,1473,420.2522307692307,-1389.2738461538463,26,-31892.552499999998,20491.91,37908.485599049665
1475,1474,-464.51671428571433,-97.34163571428572,28,-3747.4987999999994,17727.8122,18119.57705506589
1476,1475,-412.3101397849463,-46.29049784946237,93,-34622.4861,5855.098171999999,35114.08148234054
1477,1476,-457.13152,-13.240656,25,-21158.06614,26846.9836,34182.22185878623
1478,1477,-1815.737,-119.65702833333333,60,166133.78026,234377.407,287285.9235248424
1479,1478,-1848.2992307692307,-87.09968076923077,26,-15852.7261,7095.191500000001,17368.093367531554
1480,1479,-1161.3317142857143,452.0368571428572,35,-24729.533,13641.247,28242.404680074567
1481,1480,546.6434320987655,87.66043086419752,81,164502.11244,172014.0134,238012.11272369686
1482,1481,2088.5719298245617,348.9704385964912,57,26341.959530000004,42026.154800000004,49599.360067985974
1483,1482,1120.2401869158878,-112.39978037383177,107,-15212.1287,10339.482559999991,18393.307456624207
1484,1483,-2091.3356842105263,383.93064210526313,95,-52305.42330000001,-513159.51918,515818.32987171074
1485,1484,-1436.4357142857143,-649.8418571428572,21,-26977.03012,-46973.8962,54169.244764014955
1486,1485,-1453.3447368421052,-612.6448128654971,171,-151759.2471,-41228.14790000001,157259.75092064447
1487,1486,-1298.4552380952382,-601.3224285714286,63,-9056.202999999998,-46655.2099,47526.02890617169
1488,1487,-1355.0439534883722,-553.6232325581395,129,-192910.61596999998,-149095.1811,243811.1539310017
1489,1488,38.374756000000005,-177.26532,25,-7391.139300000001,3014.1861999999996,7982.121184263926
1490,1489,30.901311449704142,-127.04668698224853,169,-743264.372894,-106443.098883,750847.561968025
1491,1490,-1389.0141176470588,-448.74529411764706,34,139905.1732,-350694.636,377571.4306026007
1492,1491,-1761.1585,-291.09725,20,-26474.481,141717.17200000002,144168.84193159404
1493,1492,-471.2251428571429,-191.14271428571428,28,13557.588000000002,55928.888399999996,57548.664189861076
1494,1493,1967.07875,246.43779166666664,24,-19076.171000000002,101.83759999999984,19076.442826638693
1495,1494,-747.9567142857143,-42.04774857142857,35,27365.7774,35985.2825,45208.6974962911
1496,1495,1697.6869473684212,796.6937684210526,95,-68209.62376,-169527.0526,182734.71026798364
1497,1496,-772.9221285714285,98.47519142857142,70,-44457.01557,42639.2527,61599.7735726819
1498,1497,-764.57055,155.11906666666667,60,115240.61916599999,205090.29891999997,235249.7205457596
1499,1498,-162.5444125,-760.8770000000001,80,-89991.73509,142910.8686,168884.6610812101
1500,1499,-152.53601612903225,-700.7405967741936,62,15657.0015,-7060.897700000002,17175.50500861234
1501,1500,859.4767380952381,222.00816666666668,84,39042.6706,-146763.60311999999,151867.98651573996
1502,1501,-2050.625238095238,350.16376190476194,21,-35512.4629,-16892.2849,39325.3647200715
1503,1502,-1988.4518055555554,291.79268055555553,72,-61424.204379999996,22558.262059999997,65435.52606102931
1504,1503,-2066.1102325581396,314.76011627906973,43,-4069.6316,-42051.94183,42248.40485785733
1505,1504,-2277.707951807229,-398.7874457831325,83,-26323.24602,-73497.6571,78069.32099242715
1506,1505,-2234.423333333333,-325.90368253968256,63,-48676.5024,120634.95992000001,130085.33906938635
1507,1506,-2176.453235294118,-331.65569117647055,68,-126613.6281,134088.3002,184419.85541467715
1508,1507,-1967.10875,-459.90279166666664,24,-18328.5474,3193.448999999999,18604.67055095703
1509,1508,1800.526081081081,835.6193783783784,74,-45700.523400000005,28915.5907,54080.02611467448
1510,1509,1775.17875,887.164234375,64,14474.288499999999,15189.8441,20981.810964822296
1511,1510,-1793.73975308642,303.2145185185185,81,10539.456,21388.04572,23843.83845979389
1512,1511,254.9936363636364,-796.3450606060605,33,-6937.561,7515.5545,10228.064923102085
1513,1512,-1560.6114285714284,435.10302380952385,42,21352.217,-1885.8277000000003,21435.333375741473
1514,1513,-1572.662340425532,383.84580851063834,47,-107180.49321,127964.4188,166920.79140586604
1515,1514,-1687.8699371069183,366.1286949685535,318,-782014.06521,406165.08045,881201.4927150459
1516,1515,-1635.989552238806,419.22156716417913,67,-30626.378600000004,-22149.536190000003,37796.52126297681
1517,1516,-695.1433333333333,210.94425,48,-36939.667499999996,25620.872700000004,44955.17937813352
1518,1517,-618.4086309523809,285.8740119047619,168,604282.8624999999,1211098.02498,1353482.98992697
1519,1518,-1382.9069587628867,-18.779542854639175,194,-85367.6399,806018.563483,810526.7167843976
1520,1519,-1097.2533766233767,-559.5526103896104,77,-19866.8608,-161474.729639,162692.28767841062
1521,1520,389.12163636363636,-840.6188363636363,55,-3253.9940000000006,139875.9529,139913.79730618084
1522,1521,-1306.247543859649,16.67691566140351,57,-36688.3079,59615.63298,70000.39737152401
1523,1522,-1236.8536,29.852719999999998,25,-54936.267,100794.85220000001,114793.70915653494
1524,1523,-1293.1503125,65.9113859375,64,-7361.549599999999,-4699.1395999999995,8733.517360923279
1525,1524,1031.9305970149255,1011.5200149253732,67,-42460.937300000005,-21688.300799999997,47679.27839204168
1526,1525,1834.895,938.5082333333334,60,-31833.13856,70127.658,77014.52542959103
1527,1526,-1109.8917647058825,178.47617647058826,34,-26200.681999999997,9956.0254,28028.5243819679
1528,1527,1371.9405128205128,-100.92795641025641,39,-4110.51634,24881.631,25218.87994740385
1529,1528,-1588.9544,279.80856,25,-31383.301,337.0710000000004,31385.111096117565
1530,1529,1694.4552662721894,-137.24237041420116,338,-328913.73279,54131.15176,333338.30444267223
1531,1530,-1255.874117647059,411.4872745098039,51,-7956.1666000000005,41669.021499999995,42421.78614502715
1532,1531,-550.6138571428571,-228.37005714285715,35,-123839.01190000001,65864.365,140264.8047274211
1533,1532,-1761.6951999999999,-346.93564,25,-2354.1859000000004,27496.7782,27597.37311107262
1534,1533,1536.1527272727271,-501.8497272727273,110,30328.80841,-3406.082699999999,30519.469506033787
1535,1534,1499.1482142857144,-429.3314642857143,28,11685.901,77625.2222,78499.90703039829
1536,1535,1476.1981250000001,-474.78855624999994,160,-133132.19001,44776.07503,140460.23249286943
1537,1536,-607.0946923076923,-177.46900000000002,26,-40877.246999999996,-22038.818999999996,46439.84135646643
1538,1537,-1616.1158064516128,-680.3466774193548,31,25971.504100000006,83160.9743,87122.1365196101
1539,1538,-1753.3284905660378,-586.7663018867925,53,-85408.916,94935.27,127700.38536460239
1540,1539,-1689.7558620689654,-578.8777586206896,29,-57757.08609999999,43687.0435,72418.49739212838
1541,1540,-1676.536026058632,-644.8841498371336,307,-66181.95213,1450333.8319,1451843.0613332405
1542,1541,2446.519213483146,-83.89522696629213,89,-28789.064029999998,83984.83968,88782.11252160394
1543,1542,-2018.240410958904,212.45589041095892,73,-500692.7208,525335.9853,725721.0883757124
1544,1543,1555.7026,-398.71067999999997,50,-55149.446,22327.310400000002,59497.64855693765
1545,1544,1705.7939999999999,96.27437,110,-150622.973,-54299.2202,160111.47775748876
1546,1545,1732.8358983050848,191.25342372881357,295,-111041.55855,-140092.75363,178762.99210085112
1547,1546,-584.1799444444445,177.75316666666666,36,1037.7790399999994,27766.853909999998,27786.240504882007
1548,1547,1614.993347107438,534.5819366391185,726,-620041.229191,1021063.71164,1194580.3569139831
1549,1548,1902.9580952380954,315.67133333333334,21,-36701.599,33094.79350000001,49419.355782572115
1550,1549,1712.1538372093025,283.50787209302325,86,-40694.815,51009.434089999995,65253.58483689826
1551,1550,-649.9463499999999,-106.789985,20,-6350.6636,-919.1264300000003,6416.831114708373
1552,1551,1768.2409523809522,304.4975714285714,21,-7487.354800000001,23919.051,25063.54888362149
1553,1552,-588.0287727272727,-74.99626363636364,22,-58972.322,72601.57070000001,93534.607660367
1554,1553,-560.3819696969697,-118.1092787878788,66,16703.196500000002,-36469.1497,40112.2880568863
1555,1554,2802.541923076923,217.05913461538464,52,18225.0313,67920.9788,70323.6171356112
1556,1555,1742.217142857143,349.1530714285714,28,-9511.3256,-32373.417,33741.716656464065
1557,1556,1692.6480769230768,356.2282435897436,78,-54222.38572,-128605.2412,139568.53218859414
1558,1557,-606.9896363636364,-329.73913636363636,22,-39667.0633,-81875.28,90978.22478991665
1559,1558,1513.5336000000002,366.99987,200,-1958317.937416,-1514771.95289,2475791.4316976382
